RecID,Species,ScieName,SpeciesGrp,YearC,Decade,Status,PartyName,Flag,Fleet,Stock,SampAreaCode,Area,SpcGearGrp,GearGrp,GearCode,CatchTypeCode,QualInfoCode,Qty_t
36095,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,BRAZIL,Brazil,BRA-JPN,ATW,unkn,SW,Bait boat,BB,BB,C,UNKN,1435
36111,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,UNITED KINGDOM (O.Territories),UK.Sta Helena,UK.SHN,ATE,unkn,SE,Other surf.,SU,SURF,C,UNKN,24
36126,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,BARBADOS,Barbados,BRB,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,14
36160,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,10
36162,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,1309
36165,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Other surf.,HL,HAND,C,UNKN,14
36186,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,NCO,Non-contracting parties,Benin,BEN,ATE,unkn,ETRO,Other surf.,HS,HS,C,COLV,2
36205,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,NCO,Non-contracting parties,Congo,COG,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,9
36261,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,CURAÇAO,Curaçao,CUW,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,COLV,40
36275,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,NCO,Non-contracting parties,Sta. Lucia,LCA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,51
36377,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,RUSSIA,Russian Federation,RUS,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,1175
36394,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,St VINCENT & GRENADINES,St. Vincent and Grenadines,VCT,ATW,unkn,NW,Other surf.,UN,UNCL,C,UNKN,27
36402,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,NCO,Non-contracting parties,Dominica,DMA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,38
36406,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,EUROPEAN UNION,EU.Estonia,EU.EST,ATE,unkn,ETRO,Other surf.,UN,UNCL,C,UNKN,102
36413,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,EUROPEAN UNION,EU.Latvia,EU.LVA,ATE,unkn,ETRO,Other surf.,UN,UNCL,C,UNKN,92
36419,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,EUROPEAN UNION,EU.Lithuania,EU.LTU,ATE,unkn,ETRO,Other surf.,UN,UNCL,C,UNKN,221
36448,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,NCO,Non-contracting parties,Argentina,ARG,ATW,unkn,SW,Other surf.,UN,UNCL,C,UNKN,123
36483,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Longline,LL,LLHB,C,UNKN,0.2
36484,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Other surf.,SU,SURF,C,UNKN,260
36486,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,BRAZIL,Brazil,BRA-BRA-ITAJAI,ATW,unkn,SW,Bait boat,BB,BB,C,UNKN,1685
36488,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,BRAZIL,Brazil,BRA-BRA-RJANERO,ATW,unkn,SW,Bait boat,BB,BB,C,UNKN,12090
36563,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,NCC,Chinese Taipei,Chinese Taipei,TAI,ATW,unkn,WTRO,Longline,LL,LL,C,UNKN,26
36564,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,NCC,Chinese Taipei,Chinese Taipei,TAI,ATE,unkn,ETRO,Longline,LL,LL,C,UNKN,3
36595,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,NCO,Non-contracting parties,Cuba,CUB,ATW,unkn,WTRO,Bait boat,BB,BBI,C,UNKN,1638
36649,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,20383
36652,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,1507
36805,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,2378
36852,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,KOREA REP.,Korea Rep.,KOR,ATE,unkn,ETRO,Longline,LL,LL,C,UNKN,0.035
36920,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Purse seine,PS,PS,C,UNKN,277
36922,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Other surf.,GN,GILL,C,UNKN,282
37008,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATE,unkn,NE,Other surf.,SU,SURF,C,UNKN,65
37009,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,SE,Bait boat,BB,BB,C,UNKN,6
37010,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,AZOR,Bait boat,BB,BB,C,UNKN,2544
37011,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,MDRA,Bait boat,BB,BB,C,UNKN,4862
37040,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,SOUTH AFRICA,South Africa,ZAF,ATE,unkn,SE,Other surf.,SP,SPOR,C,UNKN,1
37043,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,SOUTH AFRICA,South Africa,ZAF,ATE,unkn,SE,Bait boat,BB,BB,C,UNKN,6
37096,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATW,unkn,WTRO,Purse seine,PS,PS,C,UNKN,1120
37099,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,46124
37100,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,67
37101,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-CANARY,ATE,unkn,CANA,Bait boat,BB,BB,C,UNKN,7128
37373,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,WTRO,Longline,LL,LL,C,UNKN,0.03
37375,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,GOFM,Longline,LL,LL,C,UNKN,1
37377,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Purse seine,PS,PS,C,UNKN,496
37378,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,TR,TROL,C,UNKN,0.1
37379,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,WTRO,Other surf.,TR,TROL,C,UNKN,3
37380,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,GOFM,Other surf.,TR,TROL,C,UNKN,0.36
37382,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,TP,TRAP,C,UNKN,0.07
37383,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,UN,UNCL,C,UNKN,0.23
37385,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,HL,HAND,C,UNKN,1
37386,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,GOFM,Other surf.,HL,HAND,C,UNKN,0.04
37389,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,RR,RR,C,UNKN,38
37390,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,GOFM,Other surf.,RR,RR,C,UNKN,11
37392,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,GN,GILL,C,UNKN,9
37393,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,WTRO,Other surf.,GN,GILL,C,UNKN,0.09
37394,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,GOFM,Other surf.,GN,GILL,C,UNKN,0.14
37568,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,GHANA,Ghana,GHA,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,588
37570,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,GHANA,Ghana,GHA,ATE,unkn,ETRO,Bait boat,BB,BBF,C,UNKN,18379
37601,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,PANAMA,Panama,PAN,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,8718.81
37631,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Purse seine,PS,PS,C,UNKN,6893
37634,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Bait boat,BB,BB,C,UNKN,941
37671,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,NCO,Non-contracting parties,Grenada,GRD,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,30
37688,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,MEXICO,Mexico,MEX,ATW,unkn,WTRO,Longline,LL,LL,C,UNKN,8
37703,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Bait boat,BB,BBI,C,UNKN,41
37712,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,NCO,Non-contracting parties,Dominican Republic,DOM,ATW,unkn,WTRO,Other surf.,SU,SURF,C,UNKN,135
37789,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,NCO,Non-contracting parties,Rumania,ROU,ATE,unkn,ETRO,Other surf.,UN,UNCL,C,UNKN,73
37813,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,SENEGAL,Senegal,SEN,ATE,unkn,ETRO,Other surf.,TR,TROL,C,UNKN,23
37816,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,SENEGAL,Senegal,SEN,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,187
37818,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,SENEGAL,Senegal,SEN,ATE,unkn,ETRO,Other surf.,HL,HAND,C,UNKN,50
37869,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,BRAZIL,Brazil,BRA-JPN,ATW,unkn,SW,Bait boat,BB,BBF,C,UNKN,4498
37889,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,UNITED KINGDOM (O.Territories),UK.Sta Helena,UK.SHN,ATE,unkn,SE,Other surf.,SU,SURF,C,UNKN,16
37902,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,BARBADOS,Barbados,BRB,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,5
37939,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,111
37941,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,727
37944,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Other surf.,HL,HAND,C,UNKN,26
37967,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,NCO,Non-contracting parties,Benin,BEN,ATE,unkn,ETRO,Other surf.,HS,HS,C,COLV,2
37986,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,NCO,Non-contracting parties,Congo,COG,ATE,unkn,ETRO,Purse seine,PS,PS,C,COLV,9
38039,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,CURAÇAO,Curaçao,CUW,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,COLV,40
38055,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,NCO,Non-contracting parties,Sta. Lucia,LCA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,39
38112,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,BRAZIL,Brazil,BRA-TAI,ATW,unkn,SW,Longline,LL,LLFB,C,UNKN,2
38159,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,RUSSIA,Russian Federation,RUS,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,1110
38187,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,St VINCENT & GRENADINES,St. Vincent and Grenadines,VCT,ATW,unkn,NW,Other surf.,UN,UNCL,C,UNKN,20
38202,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,NCO,Non-contracting parties,Dominica,DMA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,41
38226,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,NCO,Non-contracting parties,Argentina,ARG,ATW,unkn,SW,Other surf.,UN,UNCL,C,UNKN,50
38254,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Other surf.,SU,SURF,C,UNKN,205
38256,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,BRAZIL,Brazil,BRA-BRA-ITAJAI,ATW,unkn,SW,Bait boat,BB,BB,C,UNKN,6050
38258,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,BRAZIL,Brazil,BRA-BRA-RJANERO,ATW,unkn,SW,Bait boat,BB,BB,C,UNKN,11507
38339,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,NCC,Chinese Taipei,Chinese Taipei,TAI,ATW,unkn,WTRO,Longline,LL,LL,C,UNKN,9
38340,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,NCC,Chinese Taipei,Chinese Taipei,TAI,ATE,unkn,ETRO,Longline,LL,LL,C,UNKN,2
38390,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,NCO,Non-contracting parties,Cuba,CUB,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,7
38392,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,NCO,Non-contracting parties,Cuba,CUB,ATW,unkn,WTRO,Bait boat,BB,BBI,C,UNKN,1017
38448,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,31582
38451,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,2153
38666,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Purse seine,PS,PS,C,UNKN,297
38668,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,MAROC,Maroc,MAR,ATE,SJ20,MEDI,Other surf.,TP,TRAP,C,UNKN,2
38672,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Other surf.,GN,GILL,C,UNKN,13
38746,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATE,unkn,NE,Other surf.,SU,SURF,C,UNKN,53
38748,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,AZOR,Bait boat,BB,BB,C,UNKN,2262
38749,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,MDRA,Bait boat,BB,BB,C,UNKN,3336
38794,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,SOUTH AFRICA,South Africa,ZAF,ATE,unkn,SE,Other surf.,SP,SPOR,C,UNKN,1
38796,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,SOUTH AFRICA,South Africa,ZAF,ATE,unkn,SE,Bait boat,BB,BB,C,UNKN,5
38844,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATW,unkn,WTRO,Purse seine,PS,PS,C,UNKN,397
38847,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,60443
38849,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,378
38850,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-CANARY,ATE,unkn,CANA,Bait boat,BB,BB,C,UNKN,2839
39103,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Longline,LL,LL,C,UNKN,0.35
39104,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,WTRO,Longline,LL,LL,C,UNKN,1
39106,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Purse seine,PS,PS,C,UNKN,274
39110,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,TR,TROL,C,UNKN,0.56
39111,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,WTRO,Other surf.,TR,TROL,C,UNKN,1
39112,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,GOFM,Other surf.,TR,TROL,C,UNKN,0.35
39116,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,TP,TRAP,C,UNKN,4
39117,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,WTRO,Other surf.,TP,TRAP,C,UNKN,0.07
39121,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,UN,UNCL,C,UNKN,3
39125,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,TW,TRAW,C,UNKN,0.03
39127,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,HL,HAND,C,UNKN,1
39128,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,GOFM,Other surf.,HL,HAND,C,UNKN,0.02
39131,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,RR,RR,C,UNKN,39
39133,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,GOFM,Other surf.,RR,RR,C,UNKN,42
39135,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,GN,GILL,C,UNKN,1
39136,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,WTRO,Other surf.,HS,HS,C,UNKN,0.06
39311,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,GHANA,Ghana,GHA,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,588
39315,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,GHANA,Ghana,GHA,ATE,unkn,ETRO,Bait boat,BB,BBF,C,UNKN,19637
39341,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,PANAMA,Panama,PAN,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,12939.24
39342,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,PANAMA,Panama,PAN,ATE,unkn,ETRO,Bait boat,BB,BBF,C,UNKN,87.67
39365,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Purse seine,PS,PS,C,UNKN,10049
39367,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Bait boat,BB,BB,C,UNKN,1123
39395,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,NCO,Non-contracting parties,Grenada,GRD,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,25
39408,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,MEXICO,Mexico,MEX,ATW,unkn,GOFM,Longline,LL,LL,C,UNKN,0.359
39409,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,MEXICO,Mexico,MEX,ATW,unkn,WTRO,Longline,LL,LL,C,UNKN,1
39432,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Bait boat,BB,BBI,C,UNKN,13
39442,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,NCO,Non-contracting parties,Dominican Republic,DOM,ATW,unkn,WTRO,Other surf.,SU,SURF,C,UNKN,143
39518,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,SENEGAL,Senegal,SEN,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,53
39558,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,UNITED KINGDOM (O.Territories),UK.Sta Helena,UK.SHN,ATE,unkn,SE,Other surf.,SU,SURF,C,UNKN,65
39565,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,NCO,Colombia,Colombia,COL,ATW,unkn,WTRO,Purse seine,PS,PS,C,UNKN,2074
39573,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,BARBADOS,Barbados,BRB,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,6
39602,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,625
39605,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Other surf.,HL,HAND,C,UNKN,74
39606,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,161
39623,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,NCO,Non-contracting parties,Benin,BEN,ATE,unkn,ETRO,Other surf.,HS,HS,C,COLV,2
39632,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,GABON,Gabon,GAB,ATE,unkn,ETRO,Other surf.,GN,GILL,C,UNKN,1
39638,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,NCO,Non-contracting parties,Congo,COG,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,10
39698,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,CURAÇAO,Curaçao,CUW,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,45
39707,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,NCO,Non-contracting parties,Sta. Lucia,LCA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,53
39751,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,BRAZIL,Brazil,BRA-TAI,ATW,unkn,SW,Longline,LL,LLFB,C,UNKN,9
